age,salary,bonus,dept_Finance,dept_HR,dept_IT,dept_Marketing,dept_Unknown,age_Young,age_Early Career,age_Mid Career,age_Senior,age_Experienced,salary_low,salary_medium,salary_high,tenure_days
72.0,60000.0,1958.0,0,0,0,0,1,0,0,0,0,1,0,1,0,2204.0
59.0,50000.0,6117.0,0,0,1,0,0,0,0,0,0,1,1,0,0,3355.0
48.0,60000.0,5481.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1623.0
35.0,60000.0,5540.0,0,0,1,0,0,0,1,0,0,0,0,1,0,2076.0
51.0,60000.0,8172.0,0,0,0,0,1,0,0,0,1,0,0,1,0,3646.0
79.0,60000.0,4790.0,0,0,1,0,0,0,0,0,0,1,0,1,0,2865.0
34.0,60000.0,7698.0,0,0,1,0,0,0,1,0,0,0,0,1,0,641.0
24.0,60000.0,8061.0,0,0,0,0,1,1,0,0,0,0,0,1,0,450.0
49.0,50000.0,6865.0,0,0,0,0,1,0,0,0,1,0,1,0,0,3203.0
72.0,70000.0,3904.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1909.0
40.0,50000.0,6339.0,0,1,0,0,0,0,0,1,0,0,1,0,0,3442.0
79.0,50000.0,7626.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1875.0
37.0,70000.0,1242.0,0,0,1,0,0,0,0,1,0,0,0,1,0,500.0
64.0,60000.0,6315.0,0,0,0,0,1,0,0,0,0,1,0,1,0,373.0
73.0,60000.0,8555.0,1,0,0,0,0,0,0,0,0,1,0,1,0,971.0
70.0,60000.0,5957.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1836.0
19.0,60000.0,6803.0,0,0,0,0,1,1,0,0,0,0,0,1,0,2420.0
38.0,50000.0,3554.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1836.0
29.0,70000.0,9554.0,0,0,0,0,1,0,1,0,0,0,0,1,0,2769.0
59.0,60000.0,7856.0,0,1,0,0,0,0,0,0,0,1,0,1,0,3526.0
74.0,60000.0,4833.0,0,0,0,1,0,0,0,0,0,1,0,1,0,2745.0
75.0,60000.0,9918.0,0,0,1,0,0,0,0,0,0,1,0,1,0,3403.0
66.0,60000.0,8377.0,0,0,1,0,0,0,0,0,0,1,0,1,0,636.0
44.0,50000.0,6846.0,1,0,0,0,0,0,0,1,0,0,1,0,0,3160.0
65.0,60000.0,5192.0,1,0,0,0,0,0,0,0,0,1,0,1,0,190.0
27.0,70000.0,6654.0,0,0,1,0,0,0,1,0,0,0,0,1,0,3110.0
25.0,60000.0,5553.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1711.0
78.0,70000.0,9495.0,0,0,0,0,1,0,0,0,0,1,0,1,0,3039.0
38.0,70000.0,9330.0,0,0,0,0,1,0,0,1,0,0,0,1,0,2128.0
77.0,70000.0,2834.0,0,0,1,0,0,0,0,0,0,1,0,1,0,805.0
39.0,60000.0,1222.0,0,0,0,0,1,0,0,1,0,0,0,1,0,2812.0
30.0,60000.0,2582.0,0,1,0,0,0,0,1,0,0,0,0,1,0,2156.0
29.0,50000.0,2465.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1399.0
34.0,60000.0,5821.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1836.0
65.0,60000.0,5945.0,1,0,0,0,0,0,0,0,0,1,0,1,0,3385.0
26.0,60000.0,2960.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1533.0
74.0,60000.0,5211.0,0,0,1,0,0,0,0,0,0,1,0,1,0,951.0
68.0,50000.0,6426.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1667.0
73.0,50000.0,2331.0,0,1,0,0,0,0,0,0,0,1,1,0,0,2088.0
57.0,50000.0,1407.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1836.0
29.0,70000.0,5690.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1245.0
47.0,70000.0,4041.0,0,0,0,0,1,0,0,0,1,0,0,1,0,2298.0
23.0,60000.0,1103.0,0,0,1,0,0,1,0,0,0,0,0,1,0,653.0
42.0,50000.0,9066.0,0,1,0,0,0,0,0,1,0,0,1,0,0,2433.0
45.0,50000.0,7467.0,0,0,0,0,1,0,0,1,0,0,1,0,0,1448.0
27.0,50000.0,6481.0,0,0,0,1,0,0,1,0,0,0,1,0,0,2664.0
58.0,60000.0,6208.0,1,0,0,0,0,0,0,0,0,1,0,1,0,962.0
45.0,50000.0,4601.0,0,1,0,0,0,0,0,1,0,0,1,0,0,2031.0
46.0,60000.0,3124.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1793.0
53.0,60000.0,2581.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2428.0
28.0,60000.0,9685.0,0,0,1,0,0,0,1,0,0,0,0,1,0,837.0
38.0,70000.0,2994.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1208.0
48.0,60000.0,9664.0,0,0,0,0,1,0,0,0,1,0,0,1,0,737.0
55.0,60000.0,1709.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1510.0
43.0,60000.0,2291.0,0,0,0,0,1,0,0,1,0,0,0,1,0,3204.0
35.0,60000.0,1892.0,0,0,0,1,0,0,1,0,0,0,0,1,0,617.0
21.0,50000.0,8498.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1046.0
58.0,60000.0,6222.0,0,0,0,0,1,0,0,0,0,1,0,1,0,3002.0
32.0,50000.0,2385.0,0,0,0,0,1,0,1,0,0,0,1,0,0,1197.0
40.0,70000.0,8495.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1836.0
58.0,60000.0,9974.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1863.0
23.0,50000.0,4082.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1751.0
60.0,60000.0,5475.0,0,0,0,1,0,0,0,0,0,1,0,1,0,936.0
24.0,60000.0,2501.0,0,1,0,0,0,1,0,0,0,0,0,1,0,680.0
74.0,60000.0,6865.0,0,0,0,0,1,0,0,0,0,1,0,1,0,3576.0
63.0,70000.0,4060.0,0,0,1,0,0,0,0,0,0,1,0,1,0,3379.0
77.0,70000.0,2636.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1226.0
65.0,60000.0,9627.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2404.0
48.0,60000.0,7722.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1996.0
26.0,70000.0,7899.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1836.0
68.0,70000.0,5067.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1961.0
47.0,50000.0,5537.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1139.0
61.0,70000.0,1264.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2907.0
79.0,60000.0,4799.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1389.0
45.0,60000.0,2876.0,0,1,0,0,0,0,0,1,0,0,0,1,0,602.0
47.0,60000.0,8276.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1762.0
25.0,70000.0,2496.0,0,1,0,0,0,1,0,0,0,0,0,1,0,2870.0
68.0,50000.0,7011.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1406.0
52.0,70000.0,5304.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1142.0
74.0,70000.0,1548.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1126.0
43.0,60000.0,9066.0,0,0,1,0,0,0,0,1,0,0,0,1,0,2386.0
47.0,60000.0,9375.0,1,0,0,0,0,0,0,0,1,0,0,1,0,566.0
48.0,60000.0,5046.0,0,0,0,0,1,0,0,0,1,0,0,1,0,2352.0
28.0,60000.0,7516.0,1,0,0,0,0,0,1,0,0,0,0,1,0,2080.0
48.0,50000.0,1552.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1836.0
37.0,60000.0,1467.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1836.0
63.0,60000.0,4084.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2045.0
48.0,60000.0,7198.0,0,1,0,0,0,0,0,0,1,0,0,1,0,567.0
51.0,60000.0,1692.0,0,0,0,0,1,0,0,0,1,0,0,1,0,3525.0
29.0,50000.0,5017.0,0,0,1,0,0,0,1,0,0,0,1,0,0,1166.0
65.0,60000.0,5942.0,0,0,0,1,0,0,0,0,0,1,0,1,0,2111.0
45.0,50000.0,6523.0,0,0,0,1,0,0,0,1,0,0,1,0,0,3457.0
20.0,60000.0,6929.0,0,1,0,0,0,1,0,0,0,0,0,1,0,1211.0
70.0,70000.0,7926.0,0,0,0,1,0,0,0,0,0,1,0,1,0,369.0
65.0,60000.0,7480.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1932.0
59.0,70000.0,5412.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1836.0
69.0,60000.0,8901.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1917.0
30.0,70000.0,2645.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1896.0
29.0,70000.0,4110.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1836.0
76.0,50000.0,7667.0,0,1,0,0,0,0,0,0,0,1,1,0,0,58.0
60.0,60000.0,5195.0,0,1,0,0,0,0,0,0,0,1,0,1,0,987.0
75.0,60000.0,2417.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2473.0
36.0,60000.0,7895.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1950.0
46.0,70000.0,9869.0,0,0,0,1,0,0,0,0,1,0,0,1,0,497.0
64.0,60000.0,3744.0,0,1,0,0,0,0,0,0,0,1,0,1,0,465.0
67.0,60000.0,6765.0,0,0,1,0,0,0,0,0,0,1,0,1,0,688.0
65.0,60000.0,2414.0,0,1,0,0,0,0,0,0,0,1,0,1,0,214.0
56.0,50000.0,2406.0,0,0,1,0,0,0,0,0,0,1,1,0,0,124.0
59.0,60000.0,8850.0,0,0,0,0,1,0,0,0,0,1,0,1,0,3032.0
42.0,60000.0,3522.0,1,0,0,0,0,0,0,1,0,0,0,1,0,2722.0
33.0,60000.0,8045.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1836.0
34.0,60000.0,4948.0,1,0,0,0,0,0,1,0,0,0,0,1,0,1015.0
45.0,60000.0,6460.0,1,0,0,0,0,0,0,1,0,0,0,1,0,2007.0
56.0,60000.0,1106.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1039.0
77.0,50000.0,3650.0,1,0,0,0,0,0,0,0,0,1,1,0,0,2984.0
66.0,70000.0,9635.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1687.0
22.0,60000.0,3925.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1074.0
18.0,70000.0,7503.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1743.0
65.0,60000.0,9761.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1836.0
41.0,50000.0,8623.0,0,1,0,0,0,0,0,1,0,0,1,0,0,3168.0
46.0,50000.0,1786.0,1,0,0,0,0,0,0,0,1,0,1,0,0,2990.0
32.0,70000.0,7845.0,0,0,1,0,0,0,1,0,0,0,0,1,0,3326.0
48.0,60000.0,7694.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1836.0
18.0,70000.0,5168.0,0,0,0,0,1,1,0,0,0,0,0,1,0,2539.0
66.0,50000.0,1630.0,0,0,0,1,0,0,0,0,0,1,1,0,0,1639.0
32.0,50000.0,7878.0,0,1,0,0,0,0,1,0,0,0,1,0,0,3001.0
79.0,50000.0,7895.0,0,0,0,0,1,0,0,0,0,1,1,0,0,2681.0
41.0,70000.0,3248.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1197.0
69.0,50000.0,3041.0,1,0,0,0,0,0,0,0,0,1,1,0,0,308.0
48.0,60000.0,4519.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3447.0
37.0,60000.0,7297.0,1,0,0,0,0,0,0,1,0,0,0,1,0,783.0
27.0,70000.0,6863.0,0,1,0,0,0,0,1,0,0,0,0,1,0,1316.0
28.0,60000.0,5207.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1836.0
35.0,60000.0,3801.0,1,0,0,0,0,0,1,0,0,0,0,1,0,3357.0
51.0,60000.0,1887.0,0,0,0,0,1,0,0,0,1,0,0,1,0,747.0
48.0,50000.0,9634.0,0,1,0,0,0,0,0,0,1,0,1,0,0,2889.0
55.0,60000.0,1562.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2546.0
41.0,70000.0,6669.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1760.0
56.0,70000.0,8160.0,0,0,0,0,1,0,0,0,0,1,0,1,0,3049.0
72.0,60000.0,9107.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1905.0
68.0,60000.0,9647.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1435.0
29.0,60000.0,2673.0,0,0,0,0,1,0,1,0,0,0,0,1,0,3572.0
67.0,70000.0,9291.0,0,1,0,0,0,0,0,0,0,1,0,1,0,2175.0
59.0,70000.0,6723.0,0,0,0,0,1,0,0,0,0,1,0,1,0,2507.0
24.0,60000.0,1140.0,0,0,0,1,0,1,0,0,0,0,0,1,0,2413.0
53.0,60000.0,5002.0,0,1,0,0,0,0,0,0,1,0,0,1,0,3407.0
34.0,50000.0,8604.0,0,0,0,1,0,0,1,0,0,0,1,0,0,2481.0
66.0,70000.0,8671.0,0,0,1,0,0,0,0,0,0,1,0,1,0,3221.0
48.0,70000.0,4605.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1905.0
70.0,60000.0,7801.0,0,0,0,1,0,0,0,0,0,1,0,1,0,2018.0
50.0,50000.0,2505.0,1,0,0,0,0,0,0,0,1,0,1,0,0,2294.0
36.0,70000.0,6300.0,0,0,1,0,0,0,0,1,0,0,0,1,0,3215.0
71.0,60000.0,7151.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1891.0
43.0,60000.0,6415.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1836.0
72.0,60000.0,3258.0,0,0,0,0,1,0,0,0,0,1,0,1,0,798.0
28.0,60000.0,4554.0,1,0,0,0,0,0,1,0,0,0,0,1,0,3253.0
48.0,60000.0,4595.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1478.0
18.0,60000.0,9714.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1188.0
57.0,50000.0,3796.0,0,1,0,0,0,0,0,0,0,1,1,0,0,2217.0
53.0,50000.0,3649.0,0,0,1,0,0,0,0,0,1,0,1,0,0,3350.0
46.0,70000.0,3832.0,0,0,1,0,0,0,0,0,1,0,0,1,0,2848.0
42.0,60000.0,9901.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1871.0
76.0,60000.0,3729.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1686.0
76.0,70000.0,8674.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1847.0
64.0,50000.0,9047.0,0,0,1,0,0,0,0,0,0,1,1,0,0,889.0
66.0,70000.0,1760.0,0,0,1,0,0,0,0,0,0,1,0,1,0,4.0
48.0,70000.0,1706.0,1,0,0,0,0,0,0,0,1,0,0,1,0,3583.0
20.0,70000.0,9624.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1419.0
48.0,50000.0,5674.0,0,0,0,1,0,0,0,0,1,0,1,0,0,1109.0
75.0,60000.0,3284.0,0,0,0,1,0,0,0,0,0,1,0,1,0,637.0
24.0,60000.0,5833.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1900.0
45.0,60000.0,4792.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1836.0
34.0,60000.0,4481.0,0,0,0,1,0,0,1,0,0,0,0,1,0,2759.0
42.0,70000.0,3163.0,1,0,0,0,0,0,0,1,0,0,0,1,0,1985.0
35.0,60000.0,6356.0,0,0,0,0,1,0,1,0,0,0,0,1,0,2461.0
69.0,50000.0,1676.0,0,0,1,0,0,0,0,0,0,1,1,0,0,328.0
60.0,60000.0,9872.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1836.0
20.0,60000.0,7175.0,0,0,1,0,0,1,0,0,0,0,0,1,0,3641.0
42.0,50000.0,7770.0,0,0,0,0,1,0,0,1,0,0,1,0,0,3479.0
24.0,60000.0,8327.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2431.0
64.0,50000.0,6809.0,1,0,0,0,0,0,0,0,0,1,1,0,0,2684.0
48.0,60000.0,3058.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1522.0
61.0,60000.0,7752.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1309.0
61.0,60000.0,1423.0,0,0,0,1,0,0,0,0,0,1,0,1,0,684.0
68.0,70000.0,5161.0,0,0,0,0,1,0,0,0,0,1,0,1,0,701.0
36.0,60000.0,8692.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1836.0
32.0,60000.0,1816.0,0,0,0,0,1,0,1,0,0,0,0,1,0,2773.0
38.0,70000.0,7099.0,0,0,0,0,1,0,0,1,0,0,0,1,0,11.0
48.0,60000.0,3373.0,0,0,0,1,0,0,0,0,1,0,0,1,0,85.0
48.0,70000.0,4566.0,0,1,0,0,0,0,0,0,1,0,0,1,0,480.0
48.0,60000.0,4151.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1345.0
48.0,60000.0,8623.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1478.0
62.0,50000.0,8801.0,0,0,0,0,1,0,0,0,0,1,1,0,0,328.0
49.0,60000.0,9350.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1747.0
58.0,60000.0,4847.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1836.0
71.0,50000.0,5983.0,0,0,1,0,0,0,0,0,0,1,1,0,0,2027.0
44.0,70000.0,4357.0,1,0,0,0,0,0,0,1,0,0,0,1,0,3371.0
76.0,50000.0,3088.0,0,1,0,0,0,0,0,0,0,1,1,0,0,1836.0
27.0,60000.0,5210.0,1,0,0,0,0,0,1,0,0,0,0,1,0,389.0
58.0,60000.0,7799.0,0,0,0,1,0,0,0,0,0,1,0,1,0,207.0
48.0,60000.0,9234.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1552.0
41.0,60000.0,3456.0,1,0,0,0,0,0,0,1,0,0,0,1,0,2007.0
27.0,60000.0,5463.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1289.0
48.0,50000.0,9966.0,0,0,1,0,0,0,0,0,1,0,1,0,0,715.0
32.0,70000.0,6767.0,0,1,0,0,0,0,1,0,0,0,0,1,0,2995.0
62.0,60000.0,6618.0,0,0,1,0,0,0,0,0,0,1,0,1,0,2712.0
60.0,70000.0,8997.0,0,0,0,0,1,0,0,0,0,1,0,1,0,615.0
51.0,70000.0,6294.0,1,0,0,0,0,0,0,0,1,0,0,1,0,2727.0
67.0,60000.0,8477.0,1,0,0,0,0,0,0,0,0,1,0,1,0,1161.0
52.0,60000.0,4370.0,0,1,0,0,0,0,0,0,1,0,0,1,0,2087.0
72.0,60000.0,7657.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2388.0
42.0,60000.0,9534.0,0,0,0,1,0,0,0,1,0,0,0,1,0,1527.0
20.0,60000.0,7987.0,0,0,0,0,1,1,0,0,0,0,0,1,0,1836.0
38.0,50000.0,4249.0,0,0,0,0,1,0,0,1,0,0,1,0,0,2540.0
74.0,60000.0,4095.0,0,1,0,0,0,0,0,0,0,1,0,1,0,1140.0
56.0,70000.0,9164.0,0,0,0,0,1,0,0,0,0,1,0,1,0,3124.0
79.0,60000.0,6083.0,0,1,0,0,0,0,0,0,0,1,0,1,0,868.0
67.0,60000.0,8721.0,0,1,0,0,0,0,0,0,0,1,0,1,0,2962.0
38.0,70000.0,6986.0,0,0,0,0,1,0,0,1,0,0,0,1,0,451.0
26.0,50000.0,5368.0,0,0,0,0,1,0,1,0,0,0,1,0,0,3283.0
67.0,60000.0,6513.0,0,0,0,1,0,0,0,0,0,1,0,1,0,3586.0
48.0,60000.0,5196.0,0,0,0,0,1,0,0,0,1,0,0,1,0,2886.0
21.0,60000.0,4594.0,0,1,0,0,0,1,0,0,0,0,0,1,0,2380.0
21.0,50000.0,8644.0,1,0,0,0,0,1,0,0,0,0,1,0,0,2639.0
66.0,50000.0,2010.0,0,0,1,0,0,0,0,0,0,1,1,0,0,2098.0
43.0,60000.0,7286.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1005.0
72.0,60000.0,4888.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2961.0
51.0,50000.0,3747.0,0,0,0,0,1,0,0,0,1,0,1,0,0,2369.0
48.0,70000.0,7386.0,0,1,0,0,0,0,0,0,1,0,0,1,0,1373.0
32.0,60000.0,9492.0,0,0,0,0,1,0,1,0,0,0,0,1,0,1332.0
62.0,60000.0,7855.0,0,0,0,1,0,0,0,0,0,1,0,1,0,138.0
49.0,60000.0,4325.0,0,0,0,1,0,0,0,0,1,0,0,1,0,769.0
58.0,70000.0,8874.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1836.0
24.0,50000.0,7185.0,1,0,0,0,0,1,0,0,0,0,1,0,0,2128.0
78.0,60000.0,5687.0,0,1,0,0,0,0,0,0,0,1,0,1,0,3003.0
78.0,60000.0,3822.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1852.0
61.0,50000.0,9326.0,0,0,0,0,1,0,0,0,0,1,1,0,0,1307.0
61.0,70000.0,1137.0,0,1,0,0,0,0,0,0,0,1,0,1,0,835.0
31.0,60000.0,9213.0,0,1,0,0,0,0,1,0,0,0,0,1,0,970.0
40.0,60000.0,5629.0,0,0,0,0,1,0,0,1,0,0,0,1,0,2886.0
64.0,60000.0,3488.0,0,0,1,0,0,0,0,0,0,1,0,1,0,3199.0
18.0,70000.0,3579.0,0,0,1,0,0,1,0,0,0,0,0,1,0,2359.0
79.0,60000.0,3620.0,0,0,0,1,0,0,0,0,0,1,0,1,0,3579.0
49.0,50000.0,1022.0,0,1,0,0,0,0,0,0,1,0,1,0,0,1786.0
58.0,60000.0,9565.0,0,0,1,0,0,0,0,0,0,1,0,1,0,652.0
43.0,60000.0,7562.0,0,1,0,0,0,0,0,1,0,0,0,1,0,1302.0
65.0,60000.0,6520.0,0,0,0,1,0,0,0,0,0,1,0,1,0,827.0
26.0,50000.0,2553.0,1,0,0,0,0,0,1,0,0,0,1,0,0,2187.0
33.0,50000.0,9684.0,1,0,0,0,0,0,1,0,0,0,1,0,0,2445.0
48.0,70000.0,2174.0,0,0,0,1,0,0,0,0,1,0,0,1,0,761.0
49.0,50000.0,3720.0,0,0,1,0,0,0,0,0,1,0,1,0,0,1836.0
27.0,60000.0,3405.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1836.0
42.0,60000.0,6083.0,0,0,0,0,1,0,0,1,0,0,0,1,0,2293.0
48.0,50000.0,8000.0,0,0,1,0,0,0,0,0,1,0,1,0,0,684.0
62.0,60000.0,3062.0,0,1,0,0,0,0,0,0,0,1,0,1,0,2663.0
51.0,60000.0,9901.0,0,1,0,0,0,0,0,0,1,0,0,1,0,200.0
46.0,60000.0,2204.0,0,0,0,1,0,0,0,0,1,0,0,1,0,2697.0
78.0,60000.0,2202.0,0,0,0,0,1,0,0,0,0,1,0,1,0,3407.0
62.0,60000.0,1273.0,0,0,1,0,0,0,0,0,0,1,0,1,0,2931.0
41.0,50000.0,9882.0,0,1,0,0,0,0,0,1,0,0,1,0,0,1442.0
20.0,50000.0,9220.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1169.0
32.0,70000.0,4229.0,0,1,0,0,0,0,1,0,0,0,0,1,0,1004.0
20.0,60000.0,2782.0,0,0,0,0,1,1,0,0,0,0,0,1,0,2922.0
72.0,70000.0,8573.0,0,0,1,0,0,0,0,0,0,1,0,1,0,3330.0
48.0,60000.0,4718.0,1,0,0,0,0,0,0,0,1,0,0,1,0,1750.0
27.0,50000.0,6502.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1243.0
55.0,60000.0,2391.0,0,0,0,0,1,0,0,0,1,0,0,1,0,1355.0
72.0,60000.0,2104.0,0,0,0,1,0,0,0,0,0,1,0,1,0,1902.0
39.0,60000.0,9657.0,0,0,1,0,0,0,0,1,0,0,0,1,0,2617.0
31.0,50000.0,6588.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1836.0
26.0,60000.0,7580.0,0,0,0,0,1,0,1,0,0,0,0,1,0,555.0
35.0,70000.0,9641.0,0,0,0,1,0,0,1,0,0,0,0,1,0,2725.0
25.0,60000.0,1000.0,0,0,1,0,0,1,0,0,0,0,0,1,0,366.0
76.0,60000.0,6214.0,0,0,0,0,1,0,0,0,0,1,0,1,0,3506.0
55.0,60000.0,3747.0,0,1,0,0,0,0,0,0,1,0,0,1,0,279.0
32.0,60000.0,3066.0,0,0,0,1,0,0,1,0,0,0,0,1,0,3518.0
63.0,60000.0,4273.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2695.0
32.0,70000.0,4875.0,0,0,0,1,0,0,1,0,0,0,0,1,0,1966.0
69.0,60000.0,5176.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1887.0
23.0,70000.0,5138.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1836.0
71.0,60000.0,7152.0,0,0,0,0,1,0,0,0,0,1,0,1,0,1836.0
29.0,60000.0,5764.0,0,0,0,0,1,0,1,0,0,0,0,1,0,260.0
59.0,50000.0,9378.0,1,0,0,0,0,0,0,0,0,1,1,0,0,551.0
36.0,50000.0,9020.0,0,0,0,0,1,0,0,1,0,0,1,0,0,2914.0
57.0,70000.0,2064.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2654.0
22.0,50000.0,4434.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1348.0
44.0,60000.0,3240.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1836.0
27.0,60000.0,3672.0,0,1,0,0,0,0,1,0,0,0,0,1,0,2950.0
60.0,60000.0,3000.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1551.0
69.0,70000.0,1070.0,0,0,0,1,0,0,0,0,0,1,0,1,0,2224.0
63.0,60000.0,7499.0,0,1,0,0,0,0,0,0,0,1,0,1,0,2206.0
31.0,50000.0,4446.0,0,0,0,1,0,0,1,0,0,0,1,0,0,1662.0
78.0,70000.0,2896.0,1,0,0,0,0,0,0,0,0,1,0,1,0,3314.0
51.0,60000.0,3198.0,0,0,1,0,0,0,0,0,1,0,0,1,0,111.0
79.0,70000.0,7211.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2174.0
75.0,50000.0,9842.0,0,0,0,0,1,0,0,0,0,1,1,0,0,2614.0
66.0,50000.0,2305.0,0,0,0,1,0,0,0,0,0,1,1,0,0,449.0
32.0,50000.0,9554.0,1,0,0,0,0,0,1,0,0,0,1,0,0,3408.0
46.0,70000.0,1890.0,0,0,0,1,0,0,0,0,1,0,0,1,0,1927.0
72.0,70000.0,2717.0,0,0,0,0,1,0,0,0,0,1,0,1,0,617.0
43.0,60000.0,9010.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1836.0
44.0,70000.0,3422.0,0,0,0,1,0,0,0,1,0,0,0,1,0,566.0
20.0,60000.0,3522.0,0,0,1,0,0,1,0,0,0,0,0,1,0,1499.0
20.0,70000.0,2437.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1969.0
75.0,60000.0,6779.0,1,0,0,0,0,0,0,0,0,1,0,1,0,2361.0
77.0,60000.0,3296.0,0,0,0,1,0,0,0,0,0,1,0,1,0,2382.0
78.0,70000.0,9607.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1064.0
52.0,60000.0,4226.0,0,0,1,0,0,0,0,0,1,0,0,1,0,1117.0
67.0,60000.0,6968.0,0,0,0,1,0,0,0,0,0,1,0,1,0,128.0
23.0,60000.0,7463.0,0,1,0,0,0,1,0,0,0,0,0,1,0,974.0
